"","LIDNUM","NAME","LATSTR","LONGSTR","LAT","LONG","ALTITUDE","MAX_AGE","BFA_MAX","BFA_MAX_ABS","FRAC_MAX","MIN_AGE","BFA_MIN","BFA_MIN_ABS","FRAC_MIN","CHRON","AGE_COMM","BASIN","SUBBASIN","COUNTRY","STATE","COUNTY","APNUMSPM","GENERAL","LOC_SYNONYMS","MEAN_HYPSODONTY","ESTIMATE_PRECIP","ESTIMATE_TEMP","ESTIMATE_NPP","PERS_WOODY_COVER","PERS_POLLEN_AP","PERS_POLLEN_NAP","PERS_POLLEN_OTHER","SIDNUM","ORDER","FAMILY","GENUS","SPECIES","SUBCLASSORSUPERORDER","SUBORDERORSUPERFAMILY","SUBFAMILY","UNIQUE","TAXON_STATUS","ID_STATUS","ADD_INFO","SOURCE_NAME","LS_MICROWEAR","LS_MESOWEAR","LS_MESOWEAR_SCORE","LS_MW_OR_HIGH","LS_MW_OR_LOW","LS_MW_CS_SHARP","LS_MW_CS_ROUND","LS_MW_CS_BLUNT","SVLENGTH","BODYMASS","SXDIMSZE","SXDIMDIS","TSHM","TCRWNHT","HORIZODONTY","CROWNTYP","CUSP_SHAPE","CUSP_COUNT_BUCCAL","CUSP_COUNT_LINGUAL","LOPH_COUNT_LON","LOPH_COUNT_TRS","FCT_AL","FCT_OL","FCT_SF","FCT_OT","FCT_CM","MICROWEAR","MESOWEAR","MESOWEAR_SCORE","MW_OR_HIGH","MW_OR_LOW","MW_CS_SHARP","MW_CS_ROUND","MW_CS_BLUNT","DIET_1","DIET_2","DIET_3","LOCOMO1","LOCOMO2","LOCOMO3","SPCOMMENT","SP_SYNONYM","SP_SYNONYM_COMMENT","HOMININ_BONES","BIPEDAL_FOOTPRINTS","CUTMARKS","STONE_TOOLS","TECHNOLOGICAL_MODE_1","TECHNOLOGICAL_MODE_2","TECHNOLOGICAL_MODE_3","CULTURAL_STAGE_1","CULTURAL_STAGE_2","CULTURAL_STAGE_3","REGIONAL_CULTURE_1","REGIONAL_CULTURE_2","REGIONAL_CULTURE_3","hyps"
"1215",29308,"Xihoudu","34 41 05 N","110 17 30 E",34.68472222,110.2916667,"\N",1.4,"\N","other_radiometric","\N",1.27,"\N","other_radiometric","\N","\N","26Al/10Be","\N","\N","China","Shanxi","Ruicheng","\N","n","\N","2.33","\N","\N","\N","\N","\N","\N","\N",25034,"Perissodactyla","Rhinocerotidae","Coelodonta","antiquitatis","Eutheria","\N","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","2m-5m","1837313","\N","\N","plo","hyp","bra","L2222","L","2","2","2","2","0","1","0","1","1","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","graze","te","surficial","gen_quad","\N","Rhinoceros tichorhinus","",0,0,1,1,"1","\N","\N","early_stone_age","\N","\N","\N","\N","\N",3
"1216",29308,"Xihoudu","34 41 05 N","110 17 30 E",34.68472222,110.2916667,"\N",1.4,"\N","other_radiometric","\N",1.27,"\N","other_radiometric","\N","\N","26Al/10Be","\N","\N","China","Shanxi","Ruicheng","\N","n","\N","2.33","\N","\N","\N","\N","\N","\N","\N",25578,"Perissodactyla","Equidae","Equus","sanmeniensis","Eutheria","\N","Equinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","plo","hyp","\N","L2320","L","2","3","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",0,0,1,1,"1","\N","\N","early_stone_age","\N","\N","\N","\N","\N",3
"1217",29308,"Xihoudu","34 41 05 N","110 17 30 E",34.68472222,110.2916667,"\N",1.4,"\N","other_radiometric","\N",1.27,"\N","other_radiometric","\N","\N","26Al/10Be","\N","\N","China","Shanxi","Ruicheng","\N","n","\N","2.33","\N","\N","\N","\N","\N","\N","\N",31587,"Perissodactyla","Equidae","Proboscidipparion","sinense","Eutheria","\N","Hipparionini","-","\N","\N","\N","Hipparion sinensis","\N","\N",NA,"\N","\N","\N","\N","\N","\N","265310","\N","\N","plo","hyp","\N","L2320","L","2","3","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","Hipparion sinensis","\N",0,0,1,1,"1","\N","\N","early_stone_age","\N","\N","\N","\N","\N",3
"1218",23200,"Yuanmo-hominid","25 42 0 N","101 53 0 E",25.7,101.8833,"\N",1.778,"c1r.3r","\N","01:03",1.6594,"c1r.3r","\N","01:05","","1.7","Chuxiong","\N","China","Yunnan","Yuanmou","\N","n","Yuanmou","1.67","\N","\N","\N","\N","\N","\N","\N",29583,"Perissodactyla","Rhinocerotidae","Rhinoceros","sinensis","Eutheria","\N","Rhinocerotinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","ect","bra","\N","L2212","L","2","2","1","2","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","\N","\N","\N","\N","\N","\N",1,0,0,1,"1","\N","\N","early_stone_age","\N","\N","\N","\N","\N",1
"1219",23200,"Yuanmo-hominid","25 42 0 N","101 53 0 E",25.7,101.8833,"\N",1.778,"c1r.3r","\N","01:03",1.6594,"c1r.3r","\N","01:05","","1.7","Chuxiong","\N","China","Yunnan","Yuanmou","\N","n","Yuanmou","1.67","\N","\N","\N","\N","\N","\N","\N",29774,"Perissodactyla","Equidae","Equus","yunnanensis","Eutheria","\N","Equinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","plo","hyp","\N","L2320","L","2","3","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,1,"1","\N","\N","early_stone_age","\N","\N","\N","\N","\N",3
"1220",23200,"Yuanmo-hominid","25 42 0 N","101 53 0 E",25.7,101.8833,"\N",1.778,"c1r.3r","\N","01:03",1.6594,"c1r.3r","\N","01:05","","1.7","Chuxiong","\N","China","Yunnan","Yuanmou","\N","n","Yuanmou","1.67","\N","\N","\N","\N","\N","\N","\N",29785,"Perissodactyla","Chalicotheriidae","Nestoritherium","indet.","Eutheria","\N","Chalicotheriinae","-","genus attrib of species uncertain","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","ect","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","Most likely refers to the genus Hesperotherium but could also refer to occurrances of genus Anisodon","\N","\N",1,0,0,1,"1","\N","\N","early_stone_age","\N","\N","\N","\N","\N",1
"1221",24554,"Yunxian-Quyuanhekou","32 49 05 N","110 35 05 E",32.81805556,110,"\N",0.988,"c1r.1r","\N","\N",0.781,"c1r.1r","\N","\N","\N","Yan (1993)","\N","\N","China","Hubei","Yunxian","\N","n","Xuetangliangzi: Quyuanhe: Mituosi","1.6","\N","\N","\N","\N","\N","\N","\N",25578,"Perissodactyla","Equidae","Equus","sanmeniensis","Eutheria","\N","Equinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","plo","hyp","\N","L2320","L","2","3","2","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"2","\N","\N","middle_paleolithic","\N","\N","\N","\N","\N",3
"1222",24554,"Yunxian-Quyuanhekou","32 49 05 N","110 35 05 E",32.81805556,110,"\N",0.988,"c1r.1r","\N","\N",0.781,"c1r.1r","\N","\N","\N","Yan (1993)","\N","\N","China","Hubei","Yunxian","\N","n","Xuetangliangzi: Quyuanhe: Mituosi","1.6","\N","\N","\N","\N","\N","\N","\N",29583,"Perissodactyla","Rhinocerotidae","Rhinoceros","sinensis","Eutheria","\N","Rhinocerotinae","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","ect","bra","\N","L2212","L","2","2","1","2","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","\N","\N","\N","\N","\N","\N",1,0,0,0,"2","\N","\N","middle_paleolithic","\N","\N","\N","\N","\N",1
"1223",24554,"Yunxian-Quyuanhekou","32 49 05 N","110 35 05 E",32.81805556,110,"\N",0.988,"c1r.1r","\N","\N",0.781,"c1r.1r","\N","\N","\N","Yan (1993)","\N","\N","China","Hubei","Yunxian","\N","n","Xuetangliangzi: Quyuanhe: Mituosi","1.6","\N","\N","\N","\N","\N","\N","\N",29858,"Perissodactyla","Tapiridae","Tapirus","sinensis","Eutheria","\N","","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","bil","bra","\N","L3212","L","3","2","1","2","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","\N","\N","\N","\N","\N","\N",1,0,0,0,"2","\N","\N","middle_paleolithic","\N","\N","\N","\N","\N",1
"2100",24401,"Atapuerca TE-9","42 20 0 N","3 30 0 W",42.3333,-3.5,"\N",1.381,"matuyama","\N","03:03",0.781,"matuyama","\N","02:02","\N","Human mandible in level has been dated to 1.22Ma +/- 0.16 using cosmogenic burial age (Carbonell et al.: 2008).","Duero","\N","Spain","\N","\N","\N","\N","Sima del Elefante","1.67","\N","\N","\N","\N","\N","\N","\N",21224,"Primates","Cercopithecidae","Macaca","indet.","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","bil","bra","\N","L2202","L","2","2","0","2","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","scansorial","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"4100",29370,"Barranc de la Boella LM II","41 8 13 N","1 10 13 E",41.1369488,1.17041424,"\N",1.072,"jaramillo","\N","\N",0.781,"matuyama","\N","\N","\N","\N","\N","\N","Spain","Tarragona","la Canonja","\N","n","La Mina","1.86","\N","\N","\N","\N","\N","\N","\N",31339,"Primates","Cercopithecidae","Macaca","sylvanus","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","bil","bra","bra","L2202","L","2","2","0","2","0","1","0","0","0","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",0,0,0,1,"2","\N","\N","lower_paleolithic","\N","\N","Early Acheulean","LCT Acheulean","\N",1
"7100",23201,"Buia Dandiero","14 50 0 N","39 50 0 E",14.833,39.833,"\N",1.072,"jaramillo","\N","\N",0.781,"matuyama","\N","\N","","H. erectus site near the top of Jaramillo subchron","Dandiero","\N","Eritrea","","Danakil depression","400","y","Buia: Dandiero: Dandero: Uadi Alad Homo site: Wadi Aalad","2.4","\N","\N","\N","\N","\N","\N","\N",27976,"Primates","Cercopithecidae","Theropithecus","oswaldi","Eutheria","Euprimates","Papionini","-","\N","species id uncertain","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","63500","\N","\N","\N","mes","bra","\N","\N","\N","\N","0","\N","0","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"8100",28339,"Bura Hasuma","3 48 0 N","36 16 12 E",3.8,36.27,"\N",1.9,"\N","other_absolute","\N",1.55,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Il Alia: Area 109: Turkana: East Turkana","2.34","\N","\N","\N","\N","\N","\N","\N",21184,"Primates","Cercopithecidae","Parapapio","indet.","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","L2202","L","2","2","0","2","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","p","herbivore","\N","te","scansorial","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"10100",28339,"Bura Hasuma","3 48 0 N","36 16 12 E",3.8,36.27,"\N",1.9,"\N","other_absolute","\N",1.55,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Il Alia: Area 109: Turkana: East Turkana","2.34","\N","\N","\N","\N","\N","\N","\N",27976,"Primates","Cercopithecidae","Theropithecus","oswaldi","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","63500","\N","\N","\N","mes","bra","\N","\N","\N","\N","0","\N","0","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"1224",28339,"Bura Hasuma","3 48 0 N","36 16 12 E",3.8,36.27,"\N",1.9,"\N","other_absolute","\N",1.55,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Il Alia: Area 109: Turkana: East Turkana","2.34","\N","\N","\N","\N","\N","\N","\N",28217,"Primates","Cercopithecidae","Colobus","indet.","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"1310",28339,"Bura Hasuma","3 48 0 N","36 16 12 E",3.8,36.27,"\N",1.9,"\N","other_absolute","\N",1.55,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Il Alia: Area 109: Turkana: East Turkana","2.34","\N","\N","\N","\N","\N","\N","\N",28772,"Primates","Cercopithecidae","Rhinocolobus","turkanensis","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","24000","\N","\N","bun","bra","\N","R2200","R","2","2","0","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"1410",28339,"Bura Hasuma","3 48 0 N","36 16 12 E",3.8,36.27,"\N",1.9,"\N","other_absolute","\N",1.55,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Il Alia: Area 109: Turkana: East Turkana","2.34","\N","\N","\N","\N","\N","\N","\N",28782,"Primates","Cercopithecidae","Cercocebus","indet.","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"1510",28339,"Bura Hasuma","3 48 0 N","36 16 12 E",3.8,36.27,"\N",1.9,"\N","other_absolute","\N",1.55,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Il Alia: Area 109: Turkana: East Turkana","2.34","\N","\N","\N","\N","\N","\N","\N",28788,"Primates","Hominidae","Paranthropus","boisei","Eutheria","Euprimates","Hominini","-","\N","\N","\N","Australopithecus boisei * from merge","\N","\N",NA,"\N","\N","\N","\N","\N","\N","41500","\N","\N","bun","bra","\N","R2200","R","2","2","0","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","Australopithecus boisei","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"1610",28339,"Bura Hasuma","3 48 0 N","36 16 12 E",3.8,36.27,"\N",1.9,"\N","other_absolute","\N",1.55,"\N","other_absolute","\N","\N","\N","North - Central Gregory Rift","\N","Kenya","\N","Marsabit","\N","y","Il Alia: Area 109: Turkana: East Turkana","2.34","\N","\N","\N","\N","\N","\N","\N",28893,"Primates","Cercopithecidae","Cercopithecoides","williamsi","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","23000","\N","\N","bil","bra","\N","L2202","L","2","2","0","2","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"1710",29442,"Busidima North (BSN12)","11 3 59 N","40 28 0 E",11.06666667,40.46666667,"\N",1.778,"c1r","\N","\N",1.262,"\N","Ar/Ar","\N","\N","\N","\N","\N","Ethiopia","Afar region","\N","\N","n","Gona: Busidima Fm.","2.4","\N","\N","\N","\N","\N","\N","\N",27341,"Primates","Cercopithecidae","Cercopithecoides","indet.","Eutheria","Euprimates","Papionini","-","\N","genus id uncertain","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,1,"1","2","\N","\N","\N","\N","\N","\N","\N",1
"1910",29442,"Busidima North (BSN12)","11 3 59 N","40 28 0 E",11.06666667,40.46666667,"\N",1.778,"c1r","\N","\N",1.262,"\N","Ar/Ar","\N","\N","\N","\N","\N","Ethiopia","Afar region","\N","\N","n","Gona: Busidima Fm.","2.4","\N","\N","\N","\N","\N","\N","\N",27976,"Primates","Cercopithecidae","Theropithecus","oswaldi","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","63500","\N","\N","\N","mes","bra","\N","\N","\N","\N","0","\N","0","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,1,"1","2","\N","\N","\N","\N","\N","\N","\N",2
"2010",29442,"Busidima North (BSN12)","11 3 59 N","40 28 0 E",11.06666667,40.46666667,"\N",1.778,"c1r","\N","\N",1.262,"\N","Ar/Ar","\N","\N","\N","\N","\N","Ethiopia","Afar region","\N","\N","n","Gona: Busidima Fm.","2.4","\N","\N","\N","\N","\N","\N","\N",28217,"Primates","Cercopithecidae","Colobus","indet.","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,1,"1","2","\N","\N","\N","\N","\N","\N","\N",1
"2110",29442,"Busidima North (BSN12)","11 3 59 N","40 28 0 E",11.06666667,40.46666667,"\N",1.778,"c1r","\N","\N",1.262,"\N","Ar/Ar","\N","\N","\N","\N","\N","Ethiopia","Afar region","\N","\N","n","Gona: Busidima Fm.","2.4","\N","\N","\N","\N","\N","\N","\N",28769,"Primates","Cercopithecidae","Papio","indet.","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,1,"1","2","\N","\N","\N","\N","\N","\N","\N",1
"2210",23931,"Chemeron (general)","0 39 18 N","35 51 8 E",0.65502,35.852401,"\N",5.333,"pliocene","\N","\N",1.8,"gelasian","\N","\N","","","North - Central Gregory Rift","\N","Kenya","","","\N","y","Tugen Hills: Baringo","2.03","\N","\N","\N","\N","\N","\N","\N",27892,"Primates","Cercopithecidae","Theropithecus","brumpti","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","113583","\N","\N","\N","mes","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"2310",23931,"Chemeron (general)","0 39 18 N","35 51 8 E",0.65502,35.852401,"\N",5.333,"pliocene","\N","\N",1.8,"gelasian","\N","\N","","","North - Central Gregory Rift","\N","Kenya","","","\N","y","Tugen Hills: Baringo","2.03","\N","\N","\N","\N","\N","\N","\N",28254,"Primates","Cercopithecidae","Paracolobus","chemeroni","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"2510",23931,"Chemeron (general)","0 39 18 N","35 51 8 E",0.65502,35.852401,"\N",5.333,"pliocene","\N","\N",1.8,"gelasian","\N","\N","","","North - Central Gregory Rift","\N","Kenya","","","\N","y","Tugen Hills: Baringo","2.03","\N","\N","\N","\N","\N","\N","\N",29434,"Primates","Cercopithecidae","Papio","beringensis","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"2610",23931,"Chemeron (general)","0 39 18 N","35 51 8 E",0.65502,35.852401,"\N",5.333,"pliocene","\N","\N",1.8,"gelasian","\N","\N","","","North - Central Gregory Rift","\N","Kenya","","","\N","y","Tugen Hills: Baringo","2.03","\N","\N","\N","\N","\N","\N","\N",29436,"Primates","Hominidae","Australopithecus","africanus","Eutheria","Euprimates","Hominini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","bun","bra","\N","R2200","R","2","2","0","0","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","Paranthropus africanus","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"2710",23931,"Chemeron (general)","0 39 18 N","35 51 8 E",0.65502,35.852401,"\N",5.333,"pliocene","\N","\N",1.8,"gelasian","\N","\N","","","North - Central Gregory Rift","\N","Kenya","","","\N","y","Tugen Hills: Baringo","2.03","\N","\N","\N","\N","\N","\N","\N",82315,"Primates","Cercopithecidae","Theropithecus","baringensis","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mes","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"2910",28656,"Cueva Victoria","37 37 56 N","0 49 17 W",37.63223255,-0.821500984,"\N",1.072,"jaramillo","","",0.781,"matuyama","","","\N","Late Early Pleistocene based on palaeomagnetism and biostratigraphy","Algerian Sea","\N","Spain","\N","\N","\N","n","\N","2.45","\N","21.9","812","\N","\N","\N","\N",27976,"Primates","Cercopithecidae","Theropithecus","oswaldi","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","63500","\N","\N","\N","mes","bra","\N","\N","\N","\N","0","\N","0","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",0,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"3210",28328,"Daka","10 16 54 N","40 32 3 E",10.28181568,40.53422928,"\N",1.042,"\N","Ar/Ar","\N",0.781,"c1r.1r","\N","\N","\N","1 Ma","\N","\N","Ethiopia","\N","\N","\N","\N","\N","2.69","\N","\N","\N","\N","\N","\N","\N",28217,"Primates","Cercopithecidae","Colobus","indet.","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"3310",28328,"Daka","10 16 54 N","40 32 3 E",10.28181568,40.53422928,"\N",1.042,"\N","Ar/Ar","\N",0.781,"c1r.1r","\N","\N","\N","1 Ma","\N","\N","Ethiopia","\N","\N","\N","\N","\N","2.69","\N","\N","\N","\N","\N","\N","\N",82300,"Primates","Cercopithecidae","Theropithecus","oswaldi","Eutheria","Euprimates","Papionini","leakeyi","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","mes","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",2
"3410",28328,"Daka","10 16 54 N","40 32 3 E",10.28181568,40.53422928,"\N",1.042,"\N","Ar/Ar","\N",0.781,"c1r.1r","\N","\N","\N","1 Ma","\N","\N","Ethiopia","\N","\N","\N","\N","\N","2.69","\N","\N","\N","\N","\N","\N","\N",82301,"Primates","Cercopithecidae","Cercopithecoides","alemayehui","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",1,0,0,0,"\N","\N","\N","\N","\N","\N","\N","\N","\N",1
"3510",29443,"Dana Aoule North (DAN5)","11 6 0 N","40 30 00 E",11.1,40.5,"\N",1.778,"c1r","\N","\N",1.072,"c1r.2r","\N","\N","\N","They narrow it down to 1.6-1.5 Ma based on sedimentation rates","\N","\N","Ethiopia","Afar region","\N","\N","n","Gona","1.5","\N","\N","\N","\N","\N","\N","\N",27615,"Primates","Cercopithecidae","indet.","indet.","Eutheria","Euprimates","Papionini","-","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","bra","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N",NA,"\N","\N","\N","\N","\N","\N","\N","\N","te","\N","\N","\N","\N","\N",1,0,1,0,"1","2","\N","\N","\N","\N","\N","\N","\N",1
